Trentino-alto adige AUTO                                                        
     -10.485885          1.268046
     -10.486637          1.271012
     -10.486054          1.274363
     -10.482404          1.276446
     -10.480674          1.277018
     -10.478308          1.279993
     -10.478613          1.280702
     -10.478682          1.285014
     -10.478288          1.285519
     -10.476553          1.286272
     -10.473841          1.288747
     -10.471346          1.289955
     -10.469913          1.291117
     -10.469191          1.292864
     -10.466739          1.296067
     -10.466794          1.297434
     -10.468026          1.299803
     -10.467838          1.300380
     -10.466782          1.301583
     -10.463361          1.302479
     -10.462157          1.304066
     -10.461732          1.311701
     -10.461415          1.312506
     -10.457839          1.313878
     -10.454803          1.318188
     -10.452766          1.319902
     -10.451495          1.322401
     -10.449475          1.324324
     -10.448739          1.327266
     -10.444839          1.328348
     -10.443421          1.331797
     -10.443012          1.334143
     -10.439775          1.339021
     -10.439455          1.340719
     -10.439983          1.344370
     -10.441165          1.347113
     -10.442611          1.348605
     -10.443361          1.350002
     -10.441926          1.351465
     -10.439494          1.352014
     -10.437940          1.353267
     -10.433892          1.355317
     -10.433349          1.356159
     -10.433404          1.356897
     -10.435963          1.359710
     -10.436142          1.360939
     -10.435786          1.364525
     -10.430470          1.367123
     -10.427311          1.369884
     -10.426440          1.371068
     -10.426300          1.372473
     -10.426648          1.373353
     -10.428437          1.375116
     -10.428903          1.377200
     -10.427007          1.380807
     -10.426274          1.384167
     -10.427098          1.386531
     -10.427187          1.390878
     -10.428017          1.393286
     -10.428656          1.396965
     -10.428600          1.400000
     -10.428343          1.400914
     -10.425698          1.404518
     -10.425151          1.407121
     -10.423906          1.408024
     -10.420342          1.408646
     -10.417138          1.410369
     -10.413634          1.415602
     -10.413761          1.419120
     -10.413051          1.420639
     -10.413631          1.422257
     -10.413616          1.424645
     -10.414313          1.425732
     -10.415882          1.427087
     -10.414395          1.434446
     -10.414536          1.436970
     -10.415259          1.438259
     -10.415372          1.439324
     -10.409814          1.440245
     -10.406141          1.441751
     -10.404274          1.443180
     -10.403429          1.446058
     -10.401697          1.446901
     -10.400253          1.449182
     -10.397994          1.449274
     -10.397219          1.450164
     -10.396246          1.452533
     -10.395671          1.457050
     -10.396787          1.460814
     -10.400038          1.467704
     -10.395551          1.474468
     -10.395199          1.475464
     -10.395415          1.477695
     -10.394642          1.478504
     -10.392393          1.479616
     -10.392306          1.480199
     -10.393106          1.482307
     -10.392447          1.486068
     -10.393353          1.489961
     -10.391453          1.492829
     -10.390756          1.496608
     -10.388585          1.499797
     -10.385526          1.502427
     -10.384655          1.507192
     -10.381680          1.509395
     -10.379973          1.514029
     -10.382878          1.520056
     -10.383182          1.522378
     -10.384149          1.524193
     -10.384919          1.527367
     -10.385036          1.533728
     -10.385454          1.534618
     -10.387122          1.535671
     -10.387664          1.539448
     -10.388454          1.541593
     -10.390032          1.542737
     -10.394125          1.544564
     -10.396564          1.546805
     -10.397463          1.548329
     -10.400557          1.550264
     -10.400822          1.551455
     -10.401862          1.551885
     -10.403051          1.551693
     -10.405016          1.550311
     -10.406830          1.546232
     -10.410244          1.542103
     -10.412617          1.535969
     -10.414425          1.535982
     -10.416612          1.535308
     -10.418368          1.535504
     -10.420447          1.536572
     -10.425797          1.536165
     -10.429558          1.533538
     -10.431825          1.533565
     -10.435106          1.532782
     -10.436870          1.531492
     -10.438589          1.531524
     -10.440215          1.530371
     -10.441819          1.529995
     -10.442705          1.528894
     -10.444504          1.528542
     -10.444325          1.524715
     -10.444642          1.522051
     -10.445616          1.518698
     -10.446446          1.517096
     -10.446494          1.514989
     -10.446957          1.513337
     -10.446552          1.511672
     -10.448654          1.509895
     -10.448583          1.507390
     -10.450136          1.504733
     -10.451294          1.503165
     -10.453467          1.501452
     -10.453323          1.500652
     -10.450584          1.497137
     -10.450059          1.495919
     -10.448247          1.489635
     -10.448378          1.488741
     -10.451135          1.485355
     -10.454226          1.483552
     -10.455912          1.479929
     -10.458153          1.477486
     -10.459460          1.475451
     -10.461302          1.473915
     -10.464136          1.473025
     -10.466517          1.471320
     -10.467943          1.471864
     -10.469350          1.473366
     -10.472360          1.475123
     -10.476358          1.475524
     -10.478229          1.477588
     -10.479547          1.478161
     -10.480062          1.478156
     -10.480999          1.477000
     -10.484420          1.478148
     -10.487352          1.476538
     -10.488114          1.477808
     -10.488370          1.479875
     -10.489966          1.480830
     -10.489902          1.483565
     -10.490833          1.484059
     -10.492723          1.483943
     -10.493979          1.483341
     -10.496610          1.483301
     -10.497653          1.482627
     -10.499093          1.483354
     -10.501051          1.482590
     -10.505734          1.483556
     -10.507794          1.483347
     -10.508533          1.482640
     -10.509076          1.479736
     -10.510049          1.480084
     -10.510981          1.480687
     -10.511874          1.482293
     -10.516057          1.484694
     -10.516954          1.487212
     -10.519347          1.491488
     -10.519363          1.493257
     -10.519793          1.494375
     -10.521573          1.496877
     -10.521680          1.498936
     -10.524580          1.500965
     -10.527549          1.502144
     -10.529806          1.504269
     -10.532481          1.505014
     -10.534215          1.506322
     -10.539268          1.505954
     -10.540675          1.503709
     -10.542599          1.501897
     -10.548239          1.499672
     -10.549949          1.498337
     -10.555059          1.496662
     -10.556519          1.495412
     -10.557055          1.492079
     -10.558682          1.490380
     -10.562765          1.500614
     -10.565439          1.503065
     -10.562009          1.508408
     -10.562920          1.509067
     -10.563504          1.511324
     -10.564898          1.513656
     -10.563797          1.515607
     -10.565160          1.519289
     -10.565510          1.522760
     -10.569019          1.523754
     -10.568074          1.525485
     -10.568377          1.526021
     -10.569175          1.526161
     -10.571022          1.525681
     -10.572918          1.528101
     -10.575037          1.529370
     -10.575459          1.529521
     -10.577323          1.528294
     -10.578767          1.527809
     -10.580445          1.530049
     -10.581241          1.530033
     -10.582273          1.530572
     -10.583194          1.529698
     -10.584172          1.529544
     -10.584642          1.530580
     -10.584609          1.532176
     -10.585554          1.532133
     -10.587033          1.532887
     -10.592230          1.536804
     -10.594984          1.540029
     -10.596816          1.540972
     -10.597081          1.543478
     -10.593671          1.544244
     -10.590961          1.545550
     -10.592159          1.548341
     -10.591858          1.549711
     -10.590172          1.552596
     -10.587723          1.553565
     -10.586523          1.555060
     -10.585603          1.555395
     -10.582096          1.555240
     -10.581581          1.555572
     -10.581006          1.557383
     -10.579391          1.559274
     -10.581388          1.561301
     -10.581633          1.562001
     -10.581256          1.562542
     -10.581251          1.563472
     -10.582186          1.565589
     -10.581698          1.566925
     -10.581950          1.569559
     -10.583428          1.572164
     -10.582872          1.573646
     -10.583514          1.574535
     -10.582688          1.575353
     -10.582778          1.576236
     -10.584432          1.579050
     -10.585293          1.581579
     -10.588354          1.582522
     -10.589251          1.583901
     -10.590940          1.584646
     -10.594892          1.582864
     -10.596735          1.582996
     -10.598829          1.586235
     -10.599814          1.586337
     -10.600267          1.586927
     -10.601351          1.588879
     -10.601498          1.591067
     -10.604133          1.594776
     -10.604812          1.594479
     -10.605381          1.593207
     -10.606430          1.593209
     -10.608697          1.594258
     -10.612494          1.593162
     -10.615388          1.594928
     -10.616557          1.594435
     -10.617339          1.594584
     -10.619509          1.595416
     -10.619451          1.596355
     -10.621734          1.598692
     -10.623446          1.597921
     -10.625640          1.598433
     -10.626221          1.603819
     -10.627197          1.605764
     -10.628486          1.605909
     -10.630943          1.604823
     -10.632240          1.605388
     -10.633320          1.605207
     -10.634318          1.605573
     -10.634521          1.606102
     -10.640927          1.601274
     -10.642302          1.599548
     -10.645788          1.596684
     -10.648205          1.594131
     -10.651408          1.592684
     -10.654509          1.589915
     -10.655961          1.591555
     -10.657341          1.592301
     -10.660115          1.594788
     -10.664199          1.595587
     -10.666773          1.597374
     -10.667623          1.597194
     -10.669542          1.594251
     -10.670214          1.594046
     -10.673770          1.594648
     -10.674661          1.594368
     -10.675646          1.592773
     -10.676281          1.590579
     -10.677270          1.589632
     -10.678142          1.589388
     -10.680724          1.589998
     -10.684420          1.591548
     -10.686226          1.591772
     -10.686794          1.592360
     -10.686927          1.593636
     -10.686286          1.598704
     -10.685204          1.601595
     -10.685802          1.603606
     -10.686776          1.604519
     -10.686156          1.607389
     -10.684911          1.608092
     -10.684019          1.609613
     -10.685839          1.615683
     -10.686420          1.619903
     -10.687057          1.621822
     -10.687739          1.622301
     -10.687886          1.623230
     -10.688710          1.624236
     -10.689251          1.626267
     -10.689045          1.628613
     -10.690465          1.631803
     -10.691755          1.632688
     -10.692073          1.633352
     -10.691266          1.635812
     -10.690897          1.639408
     -10.692093          1.640275
     -10.693033          1.643506
     -10.693721          1.644176
     -10.694690          1.644634
     -10.695945          1.644662
     -10.699000          1.644265
     -10.700139          1.644986
     -10.703240          1.645392
     -10.707761          1.647211
     -10.710182          1.648835
     -10.712382          1.649339
     -10.713335          1.650143
     -10.715914          1.650425
     -10.720650          1.651531
     -10.721803          1.652097
     -10.724089          1.652199
     -10.726377          1.652821
     -10.727033          1.653281
     -10.727451          1.654400
     -10.734167          1.656102
     -10.735080          1.656653
     -10.735476          1.657771
     -10.736113          1.658105
     -10.739593          1.659229
     -10.744290          1.659367
     -10.745284          1.659743
     -10.750443          1.663920
     -10.750479          1.666311
     -10.753324          1.668662
     -10.755880          1.672138
     -10.756838          1.674987
     -10.757414          1.675749
     -10.758989          1.676212
     -10.760001          1.677811
     -10.760959          1.681398
     -10.760374          1.682699
     -10.763300          1.683398
     -10.765977          1.686161
     -10.766991          1.689840
     -10.766450          1.693639
     -10.766623          1.694332
     -10.768270          1.695560
     -10.771021          1.695650
     -10.771787          1.698446
     -10.773341          1.701199
     -10.775487          1.703200
     -10.775957          1.704547
     -10.777384          1.706280
     -10.775698          1.707843
     -10.775496          1.708419
     -10.775533          1.712828
     -10.777073          1.714060
     -10.777435          1.717361
     -10.778345          1.719910
     -10.778483          1.721908
     -10.777744          1.723130
     -10.777949          1.727053
     -10.778518          1.728824
     -10.781869          1.730516
     -10.784860          1.730786
     -10.786912          1.727244
     -10.789878          1.720331
     -10.790057          1.719084
     -10.791011          1.717920
     -10.791323          1.715537
     -10.792583          1.713280
     -10.791773          1.713098
     -10.793892          1.710567
     -10.796533          1.704219
     -10.796811          1.702330
     -10.797429          1.700948
     -10.803100          1.697374
     -10.815706          1.688215
     -10.819965          1.684269
     -10.823406          1.681851
     -10.823840          1.677899
     -10.825253          1.671864
     -10.825257          1.670623
     -10.823997          1.668602
     -10.823345          1.666165
     -10.823695          1.665217
     -10.824268          1.664890
     -10.824218          1.663921
     -10.828498          1.662905
     -10.830433          1.663143
     -10.831280          1.663804
     -10.832331          1.665498
     -10.835613          1.666925
     -10.837233          1.669961
     -10.839354          1.671516
     -10.842360          1.670801
     -10.843439          1.668757
     -10.844084          1.668342
     -10.844661          1.663528
     -10.847354          1.658234
     -10.848016          1.650964
     -10.846392          1.648584
     -10.845350          1.645608
     -10.844625          1.645148
     -10.843619          1.643667
     -10.843717          1.641504
     -10.838021          1.637549
     -10.837175          1.637974
     -10.836454          1.637605
     -10.835240          1.635844
     -10.835308          1.635560
     -10.836991          1.636241
     -10.839116          1.634702
     -10.839633          1.633639
     -10.839770          1.632872
     -10.838781          1.629767
     -10.839291          1.623055
     -10.838674          1.619756
     -10.842875          1.619141
     -10.844402          1.620471
     -10.846100          1.617245
     -10.849647          1.612838
     -10.850178          1.607075
     -10.850931          1.605327
     -10.851063          1.604057
     -10.850629          1.601742
     -10.851425          1.599081
     -10.851398          1.597748
     -10.849887          1.594401
     -10.848345          1.592258
     -10.849069          1.589003
     -10.848716          1.588039
     -10.843368          1.585532
     -10.844310          1.583508
     -10.842105          1.583689
     -10.841823          1.581984
     -10.840602          1.581911
     -10.844213          1.575824
     -10.847182          1.572278
     -10.846249          1.570177
     -10.854082          1.568475
     -10.859505          1.554141
     -10.862112          1.548160
     -10.863253          1.547129
     -10.865851          1.546672
     -10.868995          1.544028
     -10.871978          1.542453
     -10.873489          1.540425
     -10.873905          1.538997
     -10.876593          1.536439
     -10.876963          1.534537
     -10.874860          1.534060
     -10.868947          1.535036
     -10.862988          1.537072
     -10.861189          1.536374
     -10.859536          1.534863
     -10.858217          1.534581
     -10.855819          1.534517
     -10.849504          1.535852
     -10.851056          1.528703
     -10.850744          1.526633
     -10.843454          1.522481
     -10.838064          1.518927
     -10.837975          1.515888
     -10.837595          1.514713
     -10.835458          1.511992
     -10.835417          1.511353
     -10.836677          1.508222
     -10.837934          1.506132
     -10.838737          1.502224
     -10.838512          1.500294
     -10.836462          1.498841
     -10.835080          1.496817
     -10.834055          1.496268
     -10.830044          1.495806
     -10.829436          1.495300
     -10.828712          1.493243
     -10.828810          1.489391
     -10.828252          1.487342
     -10.820364          1.475839
     -10.818505          1.474595
     -10.816154          1.473855
     -10.814535          1.472181
     -10.814236          1.470996
     -10.812303          1.467835
     -10.811263          1.463572
     -10.809146          1.461691
     -10.806354          1.460055
     -10.806507          1.455166
     -10.804906          1.453601
     -10.801737          1.452030
     -10.799692          1.450367
     -10.799133          1.445287
     -10.807847          1.446012
     -10.814391          1.447803
     -10.815642          1.447583
     -10.821070          1.444720
     -10.821574          1.444789
     -10.831518          1.450478
     -10.832598          1.448516
     -10.834168          1.447071
     -10.852653          1.444039
     -10.853725          1.443135
     -10.854778          1.439622
     -10.856565          1.436431
     -10.860063          1.435655
     -10.862015          1.435959
     -10.864354          1.435721
     -10.866037          1.433817
     -10.867139          1.430815
     -10.868519          1.430867
     -10.872965          1.433946
     -10.875165          1.434640
     -10.880873          1.434923
     -10.890554          1.432808
     -10.892831          1.431093
     -10.896145          1.426255
     -10.898172          1.424541
     -10.900450          1.423701
     -10.902701          1.423830
     -10.903992          1.422659
     -10.906985          1.420965
     -10.908748          1.420485
     -10.912047          1.420531
     -10.913430          1.420118
     -10.915639          1.418585
     -10.916002          1.417798
     -10.915552          1.416258
     -10.924412          1.411229
     -10.932775          1.406505
     -10.939685          1.403098
     -10.942819          1.400863
     -10.940972          1.399280
     -10.938137          1.398080
     -10.933221          1.395024
     -10.930604          1.392881
     -10.931738          1.381084
     -10.931665          1.377907
     -10.936085          1.368142
     -10.937447          1.366437
     -10.947338          1.363900
     -10.947757          1.361942
     -10.948587          1.360410
     -10.948096          1.358451
     -10.949089          1.355813
     -10.948397          1.353590
     -10.948531          1.352622
     -10.948208          1.351365
     -10.946061          1.347519
     -10.944816          1.344324
     -10.944432          1.342090
     -10.944465          1.340254
     -10.945724          1.337541
     -10.947223          1.335986
     -10.948216          1.332662
     -10.949455          1.331191
     -10.951174          1.330081
     -10.952718          1.328105
     -10.953182          1.326585
     -10.954895          1.324818
     -10.955872          1.316070
     -10.956086          1.315201
     -10.957836          1.313478
     -10.958215          1.312179
     -10.958201          1.310471
     -10.960752          1.298285
     -10.970181          1.282279
     -10.970941          1.282126
     -10.973055          1.280273
     -10.977549          1.278509
     -10.978393          1.276336
     -10.978513          1.273970
     -10.981182          1.272925
     -10.983240          1.272460
     -10.986125          1.272746
     -10.988548          1.272150
     -10.994072          1.271811
     -10.994995          1.271365
     -10.997545          1.271608
     -11.000079          1.272765
     -11.000953          1.272218
     -11.002610          1.275447
     -11.002443          1.278262
     -11.003604          1.279814
     -11.003806          1.280926
     -11.002872          1.283500
     -11.002978          1.285610
     -11.001630          1.291996
     -11.003184          1.294678
     -11.003817          1.297905
     -11.003465          1.302420
     -11.005157          1.306526
     -11.004943          1.308611
     -11.005245          1.309439
     -11.005245          1.315549
     -11.006021          1.317725
     -11.006666          1.318524
     -11.011294          1.321838
     -11.012435          1.323956
     -11.013315          1.324661
     -11.014723          1.325088
     -11.018322          1.324948
     -11.020088          1.325802
     -11.022205          1.324725
     -11.023608          1.324787
     -11.044605          1.299538
     -11.045682          1.298223
     -11.048502          1.297394
     -11.052471          1.294448
     -11.053166          1.294569
     -11.053545          1.295087
     -11.053782          1.297196
     -11.054986          1.297414
     -11.056851          1.296311
     -11.060510          1.293111
     -11.063328          1.292219
     -11.064507          1.292437
     -11.068552          1.295437
     -11.069992          1.294712
     -11.073778          1.294232
     -11.074736          1.293814
     -11.075779          1.293092
     -11.077894          1.290653
     -11.081174          1.291028
     -11.083261          1.290354
     -11.088375          1.289744
     -11.092419          1.288404
     -11.095935          1.290613
     -11.099920          1.288862
     -11.101677          1.289770
     -11.102740          1.289414
     -11.104795          1.289643
     -11.106627          1.290651
     -11.109342          1.290574
     -11.110876          1.291393
     -11.113476          1.291782
     -11.112260          1.288494
     -11.111591          1.287686
     -11.110532          1.287183
     -11.109146          1.285372
     -11.105817          1.282735
     -11.103645          1.281595
     -11.102329          1.281459
     -11.102229          1.279742
     -11.103051          1.278392
     -11.104333          1.277313
     -11.105663          1.276799
     -11.108022          1.276487
     -11.110592          1.276703
     -11.109103          1.274879
     -11.110999          1.272039
     -11.111212          1.270886
     -11.110909          1.269646
     -11.111338          1.267751
     -11.110743          1.266312
     -11.111683          1.263645
     -11.111850          1.261095
     -11.112267          1.260634
     -11.115470          1.259419
     -11.116093          1.258802
     -11.116254          1.257887
     -11.114951          1.256235
     -11.114944          1.255340
     -11.115586          1.254411
     -11.118811          1.252684
     -11.118361          1.251098
     -11.119505          1.250659
     -11.122109          1.248252
     -11.125064          1.250219
     -11.127848          1.251493
     -11.128892          1.252425
     -11.129659          1.253753
     -11.130157          1.255704
     -11.130753          1.256375
     -11.130676          1.259027
     -11.131284          1.260703
     -11.133494          1.264722
     -11.133880          1.266730
     -11.134309          1.267265
     -11.135489          1.267757
     -11.138051          1.267143
     -11.140753          1.267467
     -11.146040          1.269277
     -11.146410          1.269686
     -11.147573          1.274592
     -11.147608          1.275278
     -11.147073          1.276296
     -11.150166          1.280684
     -11.150810          1.283977
     -11.152177          1.286058
     -11.152136          1.287741
     -11.153529          1.289831
     -11.155512          1.289924
     -11.156573          1.290464
     -11.156831          1.290380
     -11.156344          1.289835
     -11.156328          1.289095
     -11.158898          1.290846
     -11.161642          1.290020
     -11.164151          1.291762
     -11.167929          1.291777
     -11.170631          1.294432
     -11.171022          1.295507
     -11.172200          1.296649
     -11.172466          1.297716
     -11.176420          1.294283
     -11.177505          1.293946
     -11.179359          1.292596
     -11.181512          1.292596
     -11.182503          1.291363
     -11.185369          1.289667
     -11.186847          1.290002
     -11.189772          1.289648
     -11.195356          1.288213
     -11.196321          1.288662
     -11.199624          1.290408
     -11.201361          1.292239
     -11.207536          1.295361
     -11.208564          1.296293
     -11.208483          1.297838
     -11.206980          1.300200
     -11.207824          1.307459
     -11.207228          1.314073
     -11.203682          1.317821
     -11.201897          1.323329
     -11.200035          1.327293
     -11.200088          1.329532
     -11.202578          1.330818
     -11.205589          1.331607
     -11.209139          1.331313
     -11.211347          1.331533
     -11.213243          1.331298
     -11.215364          1.329635
     -11.217180          1.328963
     -11.225308          1.334737
     -11.226560          1.336518
     -11.226294          1.337718
     -11.221818          1.341383
     -11.221271          1.343764
     -11.222861          1.345789
     -11.223189          1.347606
     -11.225561          1.349835
     -11.228162          1.353278
     -11.228788          1.356363
     -11.227983          1.360793
     -11.230043          1.359981
     -11.234365          1.357277
     -11.235608          1.355256
     -11.238343          1.353580
     -11.238988          1.352515
     -11.240410          1.351745
     -11.242688          1.351735
     -11.246218          1.350564
     -11.249743          1.350581
     -11.253697          1.349873
     -11.255882          1.351437
     -11.257191          1.353328
     -11.257775          1.355371
     -11.260139          1.358213
     -11.262031          1.359378
     -11.267563          1.361053
     -11.270604          1.363176
     -11.272158          1.365184
     -11.272779          1.365480
     -11.274702          1.365392
     -11.277210          1.369221
     -11.277662          1.372791
     -11.277240          1.373508
     -11.277451          1.374804
     -11.277004          1.379590
     -11.277768          1.382856
     -11.276841          1.385378
     -11.277759          1.384941
     -11.279714          1.385172
     -11.281810          1.384890
     -11.285262          1.385174
     -11.285898          1.386009
     -11.287439          1.386162
     -11.291955          1.383219
     -11.293208          1.381179
     -11.293303          1.379844
     -11.293596          1.379366
     -11.294893          1.378858
     -11.295243          1.377827
     -11.299255          1.376213
     -11.300211          1.376032
     -11.304114          1.377363
     -11.306988          1.378849
     -11.306393          1.376678
     -11.304164          1.373925
     -11.304151          1.372270
     -11.302278          1.369963
     -11.302344          1.368289
     -11.301291          1.365847
     -11.300972          1.362494
     -11.303915          1.362023
     -11.305193          1.363274
     -11.307446          1.362809
     -11.310328          1.361304
     -11.312985          1.360698
     -11.313617          1.360144
     -11.314376          1.358401
     -11.315090          1.357828
     -11.321306          1.355849
     -11.323021          1.356055
     -11.327226          1.358527
     -11.329618          1.354201
     -11.334861          1.351517
     -11.336776          1.349828
     -11.337699          1.347096
     -11.338826          1.346519
     -11.339866          1.345214
     -11.340960          1.344565
     -11.343033          1.347556
     -11.344925          1.346499
     -11.346641          1.344747
     -11.348126          1.341856
     -11.351638          1.341717
     -11.353817          1.341032
     -11.357155          1.338060
     -11.360520          1.333160
     -11.360555          1.332034
     -11.359771          1.329205
     -11.360061          1.327832
     -11.360600          1.326802
     -11.362010          1.325923
     -11.362003          1.322704
     -11.362751          1.321371
     -11.362753          1.319040
     -11.363789          1.316910
     -11.364181          1.314868
     -11.365523          1.312762
     -11.365848          1.308041
     -11.366795          1.306936
     -11.366863          1.305207
     -11.367218          1.304518
     -11.369070          1.303324
     -11.369377          1.302598
     -11.369046          1.300835
     -11.371327          1.296629
     -11.372101          1.292728
     -11.371796          1.292034
     -11.370682          1.291265
     -11.371099          1.289941
     -11.371002          1.287733
     -11.372019          1.285712
     -11.374921          1.283887
     -11.377096          1.283174
     -11.376860          1.281319
     -11.376052          1.280137
     -11.375379          1.277755
     -11.375493          1.271746
     -11.376051          1.268669
     -11.375922          1.265440
     -11.376494          1.263579
     -11.376631          1.259427
     -11.376173          1.257217
     -11.375625          1.256435
     -11.374501          1.255630
     -11.373991          1.255735
     -11.373336          1.254940
     -11.373152          1.254709
     -11.374391          1.254423
     -11.374968          1.253532
     -11.376411          1.253785
     -11.377514          1.252313
     -11.381365          1.249399
     -11.383392          1.245632
     -11.384562          1.244718
     -11.384084          1.243122
     -11.382617          1.242018
     -11.377755          1.239827
     -11.375103          1.239373
     -11.375787          1.235154
     -11.375276          1.233098
     -11.375371          1.230426
     -11.375957          1.229386
     -11.376225          1.226825
     -11.376863          1.225166
     -11.377896          1.218904
     -11.377934          1.215526
     -11.378406          1.214358
     -11.382773          1.210309
     -11.385642          1.209263
     -11.388705          1.206908
     -11.390348          1.204859
     -11.391464          1.204807
     -11.390822          1.204348
     -11.389775          1.204283
     -11.388649          1.201677
     -11.387166          1.200098
     -11.386491          1.195494
     -11.386981          1.193295
     -11.387601          1.192732
     -11.392247          1.190945
     -11.394486          1.190844
     -11.400199          1.191892
     -11.401358          1.193063
     -11.402777          1.191093
     -11.404148          1.191164
     -11.405424          1.192780
     -11.407686          1.192625
     -11.410905          1.193649
     -11.412105          1.194975
     -11.414934          1.194291
     -11.416781          1.195027
     -11.418577          1.197114
     -11.419285          1.199323
     -11.419090          1.200111
     -11.419721          1.201450
     -11.421349          1.202415
     -11.423259          1.202929
     -11.424091          1.203846
     -11.425393          1.204283
     -11.425747          1.204737
     -11.425851          1.206859
     -11.426190          1.207305
     -11.429750          1.207604
     -11.430726          1.207056
     -11.432046          1.207511
     -11.433244          1.207382
     -11.435379          1.208507
     -11.435717          1.208304
     -11.436688          1.205477
     -11.436473          1.202323
     -11.436934          1.198889
     -11.436649          1.197565
     -11.437380          1.194723
     -11.437206          1.193104
     -11.436173          1.191046
     -11.436227          1.190570
     -11.442404          1.183079
     -11.443463          1.181260
     -11.445434          1.180740
     -11.447033          1.181668
     -11.448184          1.183086
     -11.449486          1.183541
     -11.450432          1.184823
     -11.452368          1.185813
     -11.453032          1.188140
     -11.453093          1.191854
     -11.454412          1.191604
     -11.457283          1.189669
     -11.460356          1.186239
     -11.461768          1.185632
     -11.462593          1.184802
     -11.463988          1.182691
     -11.464562          1.181226
     -11.466119          1.182613
     -11.467173          1.185404
     -11.467990          1.186439
     -11.469827          1.185316
     -11.469592          1.186508
     -11.470171          1.187757
     -11.473646          1.188853
     -11.476283          1.188565
     -11.475642          1.190089
     -11.477997          1.190270
     -11.478935          1.190711
     -11.486056          1.195481
     -11.492906          1.198543
     -11.497538          1.195073
     -11.497989          1.194401
     -11.500626          1.194672
     -11.502767          1.196374
     -11.505784          1.193337
     -11.512133          1.196441
     -11.512554          1.194223
     -11.513823          1.192025
     -11.517289          1.187649
     -11.517892          1.183920
     -11.516968          1.181439
     -11.517242          1.175360
     -11.516573          1.172794
     -11.517843          1.169672
     -11.518941          1.165618
     -11.520584          1.162209
     -11.521782          1.155390
     -11.512988          1.157351
     -11.512843          1.152127
     -11.510984          1.150377
     -11.510992          1.148766
     -11.515740          1.145715
     -11.516294          1.144045
     -11.513324          1.142039
     -11.512306          1.137618
     -11.510858          1.134017
     -11.511669          1.131465
     -11.513554          1.129737
     -11.514103          1.126804
     -11.482471          1.120531
     -11.476491          1.118404
     -11.476647          1.117624
     -11.476247          1.117079
     -11.476627          1.116032
     -11.476062          1.115223
     -11.476137          1.114775
     -11.477505          1.113545
     -11.477598          1.111989
     -11.477455          1.111578
     -11.476048          1.111234
     -11.475768          1.110770
     -11.475616          1.109609
     -11.476326          1.108587
     -11.474611          1.106480
     -11.474457          1.105392
     -11.471706          1.102012
     -11.471834          1.099623
     -11.470336          1.097240
     -11.471770          1.096101
     -11.472096          1.094808
     -11.471631          1.094465
     -11.469987          1.094616
     -11.469953          1.091799
     -11.471028          1.090553
     -11.471252          1.088256
     -11.472178          1.087204
     -11.472076          1.085942
     -11.472575          1.084447
     -11.472372          1.081978
     -11.472777          1.080895
     -11.472517          1.079762
     -11.473535          1.077402
     -11.474774          1.076769
     -11.475067          1.075960
     -11.474259          1.074705
     -11.473691          1.071773
     -11.472651          1.071828
