   2.767   -1.874 AO
   2.092   -1.634 TO
   2.467   -0.569 MI
   3.073    0.778 TN
   2.462    1.634 VE
   2.708    2.644 TS
   1.411   -0.762 GE
   1.502    0.954 BO
   0.774    0.903 FI
   0.651    2.541 AN
   0.122    1.739 PG
  -1.073    1.848 Ro
  -0.598    2.511 AQ
  -1.343    3.497 CB
  -1.672    5.158 BA
  -2.086    3.216 NA
  -2.187    4.405 PZ
  -4.740    4.467 RC
  -4.831    2.652 PA
  -3.790   -0.672 CA
