id_staz,lat,lon,quota,dataset,nome
H08363,42.80438,11.30322,148.0,fiduto,Granaione
H08364,42.93983,11.28464,70.0,fiduto,Paganico
H08365,42.89397,11.52669,566.0,fiduto,Castel del Piano
H08366,43.06634,11.72481,495.0,fiduto,Monticchiello
H08368,42.95122,11.85297,633.0,fiduto,Spineta
H08369,43.01629,11.16517,504.0,fiduto,Roccastrada
H08370,42.98384,11.36468,82.0,fiduto,Monte Antico
H08371,43.05018,11.49059,594.0,fiduto,Montalcino
H08372,43.06253,11.32252,330.0,fiduto,Pari
H08375,43.20312,11.07661,380.0,fiduto,Montalcinello
H08376,43.27630,11.22985,260.0,fiduto,Sovicille
H08378,43.15474,11.64972,400.0,fiduto,Montisi
H08387,43.07008,10.81483,334.0,fiduto,S. Ferdinando
H08389,42.89332,10.92738,146.0,fiduto,Caldana
H08390,42.98148,10.97884,59.0,fiduto,Casteani
H08393,42.69385,11.32937,576.0,fiduto,Scansano
H08394,43.41447,11.45570,440.0,fiduto,Madonna a Brolio
H08396,42.78640,11.50570,522.0,fiduto,Roccalbegna
H08397,42.60038,11.51848,447.0,fiduto,Manciano
H08398,42.55376,11.23707,21.0,fiduto,S. Donato
H08399,42.71832,11.49096,411.0,fiduto,Usi
H08400,42.54412,11.33641,16.0,fiduto,Marsiliana
H08401,42.61370,11.25487,82.0,fiduto,Poggio Perotto
H08402,42.69090,11.54673,438.0,fiduto,Capanne
H08404,42.64214,11.42512,170.0,fiduto,Torricelle
H08408,43.10247,11.03873,500.0,fiduto,Campiano
H08409,44.08374,10.12967,409.0,fiduto,Vara
H14439,42.89583,12.02139,250.0,fiduum,Ponte S.Maria
H14440,42.93167,11.96889,248.0,fiduum,Ponticelli
H14441,43.30694,12.41667,630.0,fiduum,Montelovesco
H14442,43.46139,12.25139,304.0,fiduum,Citta'di Castello
H14443,43.34972,12.16000,338.0,fiduum,Petrelle
H14444,43.11889,12.79111,535.0,fiduum,Nocera Umbra
H14445,42.78611,12.40917,331.0,fiduum,Todi
H14446,42.94778,12.28361,244.0,fiduum,Compignano
H14447,43.05361,12.56056,214.0,fiduum,Bastia Umbra
H14448,43.34778,12.56667,473.0,fiduum,Gubbio
H14449,42.35056,12.46139,45.0,fiduum,Tevere a Ponte Felice
H14450,43.01028,12.42917,193.0,fiduum,Ponte Nuovo di Torgiano
H14452,43.13083,12.04639,259.0,fiduum,Castiglione del Lago
H14453,42.77194,12.03417,157.0,fiduum,Allerona
H14455,42.69833,12.23667,124.0,fiduum,Lago di Corbara
H14456,43.16194,11.95333,305.0,fiduum,Petrignano del Lago
H14457,43.11472,12.14111,260.0,fiduum,Polvese 1
H14458,43.18722,12.14194,330.0,fiduum,Passignano sul Trasimeno
H14459,43.10639,12.18778,263.0,fiduum,S.Savino
H14460,43.11889,12.14444,308.0,fiduum,Polvese 2 La Villa
H14461,43.10278,12.53778,244.0,fiduum,Petrignano d'Assisi
H14462,42.92972,12.40583,177.0,fiduum,Collepepe
H14463,43.17750,12.65972,718.0,fiduum,Casa Castalda
H14464,43.01722,12.28056,257.0,fiduum,S.Biagio della Valle
H14465,43.43667,12.46389,750.0,fiduum,S.Benedetto Vecchio
H14466,42.71611,12.49583,273.0,fiduum,Casigliano
H14467,42.86528,12.55778,336.0,fiduum,Bastardo
H14468,42.79972,13.01389,968.0,fiduum,Forsivo
H14469,42.84361,12.29972,460.0,fiduum,Ripalvella
H14470,42.75583,12.67389,383.0,fiduum,S.Silvestro
H14471,42.84333,12.92583,414.0,fiduum,Ponte Buggianino
H14472,42.91611,12.33722,171.0,fiduum,Marsciano
H14473,42.81250,12.75694,240.0,fiduum,Azzano
H14474,42.72444,12.13583,111.0,fiduum,Orvieto Scalo
H14476,43.00056,12.02333,270.0,fiduum,Moiano
H14478,43.07333,12.70167,716.0,fiduum,Armenzano
H14479,43.03833,12.66722,923.0,fiduum,La Bolsella
H14481,43.59139,12.05333,402.0,fiduum,Montedoglio
H14489,43.28611,12.53417,523.0,fiduum,Carestello
H14490,43.10583,12.37611,345.0,fiduum,Perugia Fontivegge
H14491,43.49722,12.15833,292.0,fiduum,Pistrino
H14492,42.76056,13.18889,1654.0,fiduum,Forca Canapine
H14493,42.95333,12.67917,224.0,fiduum,Foligno
H14494,42.53417,12.76722,370.0,fiduum,Piediluco
H14496,42.55139,12.54417,110.0,fiduum,Narni Scalo
H14497,43.50889,12.21778,315.0,fiduum,Cerbara
H14498,43.26000,12.38194,234.0,fiduum,Pierantonio
H14499,42.75778,12.85944,310.0,fiduum,Vallo di Nera
H14500,43.37472,12.72917,1092.0,fiduum,Monte Cucco
H14515,43.31167,12.34722,304.0,fiduum,Umbertide
H14516,42.75583,12.73861,357.0,fiduum,Spoleto
H14517,42.73056,12.10778,315.0,fiduum,Orvieto
H14522,42.79861,13.10500,700.0,fiduum,Norcia
H14529,43.14389,12.56528,234.0,fiduum,Pianello
H14531,42.60889,12.54056,309.0,fiduum,S.Gemini
H14532,43.10472,12.38722,417.0,fiduum,Perugia Santa Giuliana
H14533,42.80250,12.40194,170.0,fiduum,Monte Molino
H14534,43.12694,12.43500,205.0,fiduum,Ponte Felcino
H14535,42.94389,12.63833,223.0,fiduum,Bevagna
H14537,42.99583,12.58417,206.0,fiduum,Cannara
H14538,42.96944,12.29139,205.0,fiduum,Palazzetta
H14539,42.55972,12.65028,130.0,fiduum,Terni
H14540,43.24083,12.78139,595.0,fiduum,Gualdo Tadino
H14541,42.55694,12.41694,335.0,fiduum,Amelia
H14550,42.64667,12.94917,935.0,fiduum,Monteleone di Spoleto
H14551,42.77444,12.52417,340.0,fiduum,Massa Martana
H14553,42.78861,12.12250,158.0,fiduum,Cassa Molino di Bagni
H14555,42.64694,12.77361,611.0,fiduum,Ancaiano
H14556,43.23528,12.12389,816.0,fiduum,La Cima
H14560,43.35806,12.23722,257.0,fiduum,Trestina
H14570,43.42694,12.36167,624.0,fiduum,Pieve di Saddi
H14571,43.18000,12.33833,419.0,fiduum,Compresso
H14572,43.31889,12.69500,550.0,fiduum,Torre dell'Olmo
H14573,42.78806,12.59472,618.0,fiduum,Montemartano
H14574,42.67000,12.65389,778.0,fiduum,Castagnacupa
H14575,42.67750,12.43694,482.0,fiduum,Avigliano Umbro
H14576,42.93889,12.02778,516.0,fiduum,Campogrande
H14577,42.87556,12.20056,517.0,fiduum,Pornello
H14578,43.26028,12.68083,350.0,fiduum,Branca
H14579,42.82000,12.68833,246.0,fiduum,Bruna
H14580,43.18806,12.59611,335.0,fiduum,Casanuova
H14581,42.72000,13.02722,604.0,fiduum,Cascia
H14582,42.68139,12.34778,554.0,fiduum,Melezzole
H14583,43.04889,12.05917,267.0,fiduum,Tresa
H53076,43.77666,12.09277,1074.0,fiduum,Verghereto Le Balze
H12033,46.27750,12.03306,578.0,fiduve,Agordo CMT
H12034,45.31250,11.26639,24.0,fiduve,Albaredo
H12035,46.50056,11.87833,1645.0,fiduve,Arabba CMT
H12037,45.88333,11.51556,1010.0,fiduve,Asiago CMT
H12038,45.84472,11.36722,338.0,fiduve,Astico a Pedescala
H12039,45.09917,11.48917,6.0,fiduve,Badia Polesine
H12041,45.51944,10.76639,165.0,fiduve,Bardolino CMT
H12044,45.77722,11.73028,125.0,fiduve,Barzizza
H12045,46.12722,12.22833,346.0,fiduve,Belluno
H12046,46.16500,12.24583,376.0,fiduve,Belluno Aerop. CMT
H12047,46.35222,11.96639,769.0,fiduve,Biois a Cencenighe
H12048,45.10056,11.78583,6.0,fiduve,Boara Pisani
H12049,46.43111,12.22222,882.0,fiduve,Boite a Cancia
H12050,45.59361,11.61861,52.0,fiduve,Bolzano Vicentino
H12051,45.24417,11.48417,20.0,fiduve,Borgofrassine
H12052,45.62028,11.03972,1050.0,fiduve,Boscochiesanuova CMT
H12053,45.26500,11.93500,32.0,fiduve,Bovolenta
H12054,45.24444,11.63889,21.0,fiduve,Brancaglia
H12058,46.34722,12.18472,884.0,fiduve,Campo di Zoldo CMT
H12059,45.73250,11.16667,1464.0,fiduve,Campogrosso
H12060,45.87722,11.27306,1735.0,fiduve,Campomolon
H12063,46.44139,11.99083,1008.0,fiduve,Caprile CMT
H12064,45.13694,11.64389,2.0,fiduve,Carmignano di brenta
H12065,46.60528,12.50306,1960.0,fiduve,Casera Coltrondo
H12066,46.48111,12.54083,1896.0,fiduve,Casera Doana-Razzo
H12067,46.12028,12.47889,1505.0,fiduve,Casera Palantina
H12068,45.82056,11.30167,430.0,fiduve,Castana CMT
H12069,45.67222,11.91944,47.0,fiduve,Castelfranco Veneto
H12070,45.69583,11.94889,50.0,fiduve,Castelfranco Veneto CMT
H12072,45.03194,11.32694,9.0,fiduve,Castelnovo Bariano CMT
H12075,45.13361,12.08222,12.0,fiduve,Cavarzere
H12078,46.41750,12.05750,1900.0,fiduve,Col dei Baldi
H12079,45.30972,11.38333,27.0,fiduve,Cologna Veneta
H12081,45.88194,12.28361,83.0,fiduve,Conegliano Veneto CMT
H12083,45.93639,12.42083,59.0,fiduve,Cordignano
H12085,46.51889,12.14667,1200.0,fiduve,Cortina CMT
H12086,46.46250,12.41167,841.0,fiduve,Domegge CMT
H12087,45.93972,11.72194,210.0,fiduve,Enego
H12088,45.55917,12.67500,12.0,fiduve,Eraclea
H12091,46.35639,11.87111,1145.0,fiduve,Falcade CMT
H12092,46.07417,12.30833,1605.0,fiduve,Faverghera
H12093,46.02139,11.90472,267.0,fiduve,Feltre CMT
H12094,44.94528,11.42556,10.0,fiduve,Ficarolo
H12095,45.82250,12.44250,19.0,fiduve,Fontanelle
H12098,45.86806,11.56333,1193.0,fiduve,Gallio
H12099,45.16250,12.08806,1.0,fiduve,Gesia-Cavarzere CMT
H12100,45.77306,12.53889,11.0,fiduve,Gorgo Monticano
H12101,45.46111,11.17250,146.0,fiduve,Illasi CMT
H12102,45.65611,12.79972,6.0,fiduve,La Salute di Livenza
H12103,46.12167,12.32639,375.0,fiduve,La Secca
H12104,45.18806,11.31417,21.0,fiduve,Legnago
H12105,45.34778,11.95333,8.0,fiduve,Legnaro CMT
H12106,45.50917,11.82694,52.0,fiduve,Limena
H12107,45.95417,11.65083,1428.0,fiduve,Lisser
H12108,45.48361,11.60306,43.0,fiduve,Longare
H12109,45.38889,11.38750,31.0,fiduve,Lonigo
H12110,45.39111,11.37917,28.0,fiduve,Lonigo CMT
H12111,45.74000,11.52444,52.0,fiduve,Lugo di Vicenza
H12112,46.43000,11.90528,1465.0,fiduve,Malga Ciapela CMT
H12113,46.12000,12.44083,1183.0,fiduve,Malga Col Indes CMT
H12114,45.87472,11.47222,1605.0,fiduve,Malga Larici
H12115,46.25222,11.95778,1735.0,fiduve,Malga Losch
H12116,45.67028,11.46556,99.0,fiduve,Malo CMT
H12117,45.79056,12.61139,12.0,fiduve,Meduna di Livenza
H12118,45.43694,12.11806,5.0,fiduve,Mira CMT
H12119,45.58250,12.30639,5.0,fiduve,Mogliano Veneto CMT
H12121,45.76750,10.86056,1760.0,fiduve,Monte Baldo
H12122,46.52833,12.17556,2240.0,fiduve,Monte Faloria CMT
H12123,45.86250,11.78361,1545.0,fiduve,Monte Grappa
H12124,46.60444,12.24528,2265.0,fiduve,Monte Piana
H12125,45.68250,11.06917,1620.0,fiduve,Monte Tomba
H12126,45.41389,11.28722,60.0,fiduve,Monteforte I.
H12128,45.43556,11.67028,25.0,fiduve,Montegalda
H12129,45.77417,12.61639,11.0,fiduve,Motta di Livenza
H12130,45.83056,12.20778,90.0,fiduve,Nervesa d.Battaglia
H12132,46.47583,11.88556,2250.0,fiduve,Ornella
H12133,46.51556,12.02250,2105.0,fiduve,Passo Falzarego
H12136,45.44111,10.69694,63.0,fiduve,Peschiera Navigarda
H12137,46.53750,12.52139,839.0,fiduve,Piave a Ponte Lasta
H12141,45.50500,11.37611,120.0,fiduve,Ponte Arzignano
H12144,45.58306,11.36889,159.0,fiduve,Ponte Brogliano
H12146,45.71806,12.52528,6.0,fiduve,Ponte di Piave CMT
H12147,45.49306,11.39139,80.0,fiduve,Ponte Gua'
H12148,45.57472,11.53667,46.0,fiduve,Ponte Marchese
H12149,46.14556,12.12722,351.0,fiduve,Ponte Mas
H12151,45.04306,12.36500,13.0,fiduve,Porto Levante
H12153,45.85056,12.53639,15.0,fiduve,Portobuffole'
H12154,45.78639,12.83750,8.0,fiduve,Portogruaro
H12155,45.74611,12.76250,2.0,fiduve,Portogruaro CMT
H12158,46.35667,11.82222,2200.0,fiduve,Pradazzo
H12159,44.91833,12.36972,0.0,fiduve,Pradon CMT
H12161,46.53639,12.08306,2615.0,fiduve,Ra Valles
H12162,45.69583,11.21167,500.0,fiduve,Recoaro Terme
H12163,45.71833,11.17917,1131.0,fiduve,Rifugio La Guardia CMT
H12164,46.17278,12.40389,1255.0,fiduve,Roncadin
H12165,45.26694,11.25500,20.0,fiduve,Roverchiara CMT
H12166,45.52639,11.52472,43.0,fiduve,S.Agostino
H12168,45.61139,12.56528,12.0,fiduve,S.Dona'di Piave
H12171,45.19806,11.40833,20.0,fiduve,S.Salvaro
H12173,46.55972,12.55556,895.0,fiduve,S.Stefano di Cadore CMT
H12175,45.40278,11.29194,38.0,fiduve,S.Vito Veronese
H12179,45.60972,11.18250,936.0,fiduve,S. Bortolo CMT
H12180,45.03500,11.82694,2.0,fiduve,S. Apollinare CMT
H12181,46.55472,12.70917,1265.0,fiduve,Sappada CMT
H12182,45.91806,11.95250,214.0,fiduve,Segusino
H12183,45.21889,11.00972,24.0,fiduve,Sorga' CMT
H12186,45.40250,11.99778,9.0,fiduve,Stra
H12187,45.34333,11.67806,158.0,fiduve,Teolo CMT
H12189,45.68194,12.22222,20.0,fiduve,Treviso Citta' CMT
H12190,45.14833,11.56472,20.0,fiduve,Valli Mocenighe
H12191,45.85083,11.65417,160.0,fiduve,Valstagna
H12192,45.83833,12.39861,39.0,fiduve,Vazzola
H12193,45.44528,11.72222,21.0,fiduve,Veggiano
H12194,45.45861,12.48444,1.0,fiduve,Venezia-Treporti CMT
H12195,45.44222,11.00083,66.0,fiduve,Verona
H12196,45.54111,11.54722,33.0,fiduve,Vicenza
H12197,45.37333,10.83361,66.0,fiduve,Villafranca Veronese CMT
H12198,45.83444,11.72778,1167.0,fiduve,Villaggio del Sole
H12200,45.32528,11.61694,17.0,fiduve,Vo Vecchio
H12201,45.37778,11.91389,12.0,fiduve,Voltabarozzo Valle
H12942,45.64056,13.07722,1.0,fiduve,Bibione CMT
H12943,45.95944,12.34000,97.0,fiduve,Borgo Campion
H12948,45.14389,12.27611,-1.0,fiduve,Chioggia S.Anna CMT
H12949,45.60250,12.70722,-1.0,fiduve,Eraclea CMT
H12950,45.95639,12.11722,286.0,fiduve,Follina CMT
H12951,45.89139,12.49361,18.0,fiduve,Gaiarine CMT
H12952,45.54722,10.92361,296.0,fiduve,Marano di Valpolicella CMT
H12953,45.98667,12.24611,332.0,fiduve,Nogarolo di Tarzo
H12954,45.80583,11.33583,405.0,fiduve,Posina a Stancari
H12955,45.80583,11.33585,405.0,fiduve,Posina a Stancari 1
H12956,45.71583,11.77639,85.0,fiduve,Rosa' CMT
H12958,45.14528,11.75723,9.0,fiduve,Stanghella 1
H12959,45.71167,11.18500,705.0,fiduve,Turcati Recoaro CMT
H12960,46.44250,12.20639,968.0,fiduve,Villanova CMT
H12961,45.99083,12.30028,132.0,fiduve,Vittorio Veneto
H12962,45.78444,12.11306,125.0,fiduve,Volpago CMT
H11216,44.65319,10.47312,135.0,freati,RE7901
H11217,44.82403,10.75434,25.0,freati,RE1500
H11220,44.92700,09.89475,85.0,freati,PC2702
H11222,44.22483,12.02317,29.0,freati,FC2000
H11226,44.69613,10.60989,55.0,freati,RE5500
H11229,44.21172,12.11133,24.0,freati,FC1402
H11230,44.55841,11.37351,28.0,freati,BO2800
H11239,44.84458,10.15216,63.0,freati,PRB400
H11815,44.51758,11.30221,39.0,freati,BOF800
H11818,45.05161,09.65609,59.0,freati,PC5603
H11819,44.86725,10.21459,46.0,freati,PR2302
H11825,44.88130,11.07821,17.0,freati,MO8000
H11827,44.06789,12.50062,20.0,freati,RN0500
H12458,43.96748,12.71627,2.0,freati,RN0600
H12717,44.20072,12.06119,28.0,freati,FC8301
H12718,44.14694,12.22444,25.0,freati,FC9000
H03721,44.94309,12.11928,4.0,icirfe,Ariano ETGFE
H03722,44.92927,11.99997,1.0,icirfe,Avanzarola
H03726,44.81052,12.12128,1.0,icirfe,Campello
H03727,44.86898,11.85792,1.0,icirfe,Chiavica Ruffa
H03728,44.93223,11.89685,1.0,icirfe,Cipriano
H03730,44.81376,12.24834,3.0,icirfe,Giralda
H03735,44.83853,11.92089,1.0,icirfe,Pioppo
H03741,44.88678,12.21043,1.0,icirfe,Vallona Nuova
H11839,44.60370,09.23553,849.0,idrost,Alpe di Gorreto
H11840,44.63379,09.73284,597.0,idrost,Bardi Scuola
H11843,44.21978,11.75545,185.0,idrost,Brisighella Pieve del Trio
H11844,44.79551,09.63362,600.0,idrost,Campelli Di Vigolo
H11848,44.47562,10.50865,580.0,idrost,Carpineti - Carezza
H11852,44.52711,09.54738,925.0,idrost,Casalporino
H11854,44.43751,09.48070,853.0,idrost,Casoni di S.Maria del Taro
H11855,44.63617,09.57935,881.0,idrost,Cassimoreno
H11856,44.63130,11.02953,32.0,idrost,Castelfranco Emilia
H11858,44.83695,10.57823,23.0,idrost,Castelnovo di Sotto
H11861,44.74325,10.77293,33.0,idrost,Correggio
H11862,44.77839,10.97129,23.0,idrost,Cortile di Carpi
H11863,44.04111,11.98190,330.0,idrost,Cusercoli
H11864,44.19013,10.67311,1371.0,idrost,Doccia di Fiumalbo
H11865,44.56668,09.67953,787.0,idrost,Farfanaro
H11866,44.83250,11.62114,26.0,idrost,Ferrara Urbana
H11867,44.83906,11.28402,12.0,idrost,Finale Emilia tele
H11868,44.55123,10.90937,90.0,idrost,Formigine - Colombaro
H11869,44.58157,09.58508,824.0,idrost,Frassineto
H11870,44.88547,10.38070,28.0,idrost,Gainago
H11871,44.43826,10.09289,980.0,idrost,Grammatica
H11872,44.36013,11.95861,15.0,idrost,Granarolo Faentino
H11877,44.17740,10.81780,1319.0,idrost,Lago Pratignano
H11880,44.21571,11.25681,900.0,idrost,Madonna dei Fornelli
H11882,44.16614,12.26798,25.0,idrost,Martorano
H11883,44.57105,11.53379,20.0,idrost,Mezzolara
H11889,44.56880,09.88653,556.0,idrost,Mormorola
H11890,43.95249,12.53622,190.0,idrost,Mulazzano
H11893,44.51406,09.84219,354.0,idrost,Ostia Parmense
H11894,44.62775,11.29056,25.0,idrost,Padulle Sala Bolognese
H11898,44.20976,10.48864,1535.0,idrost,Passo Radici
H11901,45.05492,09.67965,71.0,idrost,Piacenza Urbana
H11902,44.78042,10.03873,277.0,idrost,Pieve di Cusignano
H11903,44.40934,10.52302,367.0,idrost,Ponte Cavola
H11906,44.88830,11.60807,8.0,idrost,Pontelagoscuro
H11907,44.48442,10.44676,751.0,idrost,Predolo
H11911,44.69781,10.63370,72.0,idrost,Reggio nell'Emilia Urbana
H11913,44.05919,12.57354,16.0,idrost,Rimini Urbana
H11914,44.51770,10.38135,571.0,idrost,Roncovetro
H11917,45.04139,09.58959,68.0,idrost,S. Nicolo'
H11918,44.63271,09.40532,408.0,idrost,Salsominore
H11920,44.76274,09.70231,662.0,idrost,S. Michele
H11922,44.65378,11.62264,11.0,idrost,S. Pietro Capofiume
H11924,44.69500,11.14493,18.0,idrost,S. Agata Bolognese
H11925,44.44853,11.86667,10.0,idrost,S. Agata sul Santerno
H11926,44.43967,11.24125,275.0,idrost,Sasso Marconi - Borgonuovo
H11927,44.41953,11.75408,19.0,idrost,Sasso Morelli
H11928,44.25940,10.67408,971.0,idrost,Sassostorno
H11929,44.74656,11.74639,3.0,idrost,Sellarino Voghiera
H11930,44.58677,09.48245,1109.0,idrost,Selva Ferriere
H11931,44.42886,10.78707,826.0,idrost,Serramazzoni
H11934,44.73340,10.02363,434.0,idrost,Varano Marchesi Cava
H11938,44.50405,11.00414,100.0,idrost,Vignola
H11940,45.00695,10.16786,31.0,idrost,Zibello - S.Antonio
H11979,44.13820,12.24364,77.0,idrost,Cesena Urbana
H11980,43.92426,11.79330,735.0,idrost,Corniolo Tele
H11982,44.10962,11.16931,794.0,idrost,Cottede Tele
H11984,44.12187,11.37449,476.0,idrost,Firenzuola Tele
H11985,44.22039,12.04182,51.0,idrost,Forli' Urbana
H11987,44.34535,11.71292,42.0,idrost,Imola Tele
H11988,44.52991,10.49072,729.0,idrost,La Stella
H11991,44.22519,11.32364,825.0,idrost,Monghidoro Tele
H11993,43.99691,12.16866,365.0,idrost,Monte Iottone Tele
H11996,44.31392,12.16020,5.0,idrost,S. Pietro in Vincoli (Trento
H12427,44.26093,11.32647,741.0,idrost,Loiano ARPA
H12435,44.56861,11.73270,8.0,idrost,S. Antonio ARPA
H12624,43.99349,11.94530,460.0,idrost,Civitella di Romagna Tele
H14393,44.13657,11.83704,570.0,idrost,Trebbio
H14396,44.07154,11.87182,670.0,idrost,Monte Grosso
H14402,44.03248,12.04326,270.0,idrost,Voltre
H14404,43.84597,12.03572,1200.0,idrost,Corsicchie
H14406,44.08571,12.20682,175.0,idrost,Roversano
H14415,44.05651,12.54549,10.0,idrost,Rimini AUSA
H14416,44.63711,10.80601,54.0,idrost,Marzaglia
H14417,44.11918,10.80903,1794.0,idrost,Lago Scaffaiolo
H04766,44.08157,11.03295,650.0,idrost,Treppio
H53019,44.55421,09.28421,600.0,idrost,Loco Carchelli_tele
H53020,44.14833,11.69139,226.0,idrost,S. Cassiano sul Lamone
H53095,45.00253,10.00494,41.0,idrost,Castellazzo Villanova d'Arda
H53161,44.29472,10.57472,1105.0,idrost,Frassinoro
H05496,43.91441,12.64203,72.0,idrost,Morciano di Romagna
H05588,43.81986,12.27410,629.0,idrost,Pennabilli
H05599,44.05401,10.90564,620.0,idrost,Pracchia
H05632,44.13637,10.88740,900.0,idrost,Monteacuto dell'Alpi
H05648,44.12906,11.11778,846.0,idrost,diga del Brasimone
H05649,44.11826,11.00555,480.0,idrost,diga di Pavana
H05650,44.13442,11.04299,500.0,idrost,diga di Suviana
H05657,44.68840,12.21161,1.0,idrost,Idrovora di Guagnino
H05658,44.35337,12.26500,2.0,idrost,Idrovoro Fosso Ghiaia
H05659,44.22735,11.22190,460.0,idrost,Invaso
H05680,44.25360,11.42535,708.0,idrost,Casoni di Romagna
H05681,44.21118,11.50491,216.0,idrost,Castel del Rio
H05684,43.78817,12.14272,720.0,idrost,Casteldelci
H05702,43.69292,12.13633,859.0,idrost,Badia Tedalda
H05707,44.06089,11.39822,720.0,idrost,Barco
H05716,44.13056,11.51056,658.0,idrost,Bibbiana
H05728,44.44668,09.61802,852.0,idrost,Tarsogno
H05741,44.64016,09.33028,490.0,idrost,Valsigiara
H05749,44.36251,10.46003,704.0,idrost,Villa Minozzo
H05757,44.82606,11.12578,16.0,idrost,S. Felice sul Panaro
H05766,44.52371,10.69920,302.0,idrost,S. Valentino
H05801,44.41143,10.27560,798.0,idrost,Ramiseto
H05819,44.49853,10.17834,982.0,idrost,Musiara Superiore
H05820,44.58337,10.31375,513.0,idrost,Neviano Arduini
H05824,44.54710,09.61003,855.0,idrost,Nociveglia
H05829,44.29695,10.31667,1150.0,idrost,Ospitaletto
H05831,44.34579,10.13844,1151.0,idrost,Paduli diga
H05842,44.19428,10.57722,1083.0,idrost,Pievepelago
H05849,44.34364,10.72977,754.0,idrost,Polinago
H05850,44.41228,10.00853,1252.0,idrost,Lagdei
H05851,44.36948,10.10207,1339.0,idrost,Lago Ballano
H05872,44.27691,10.94205,920.0,idrost,Montese
H05879,44.53393,09.20824,744.0,idrost,Diga del Brugneto
H05882,44.34986,10.57013,703.0,idrost,Farneta centrale
H05883,44.29792,10.42749,1148.0,idrost,Febbio
H05908,44.42836,10.16216,597.0,idrost,Isola di Palanzano centrale
H05921,44.54781,10.03563,834.0,idrost,Casaselvatica
H05930,44.43486,10.39470,729.0,idrost,Castelnovo Ne' Monti
H05939,44.24716,10.46579,1051.0,idrost,Civago
H05941,44.34475,10.27119,832.0,idrost,Collagna
H05970,44.57337,09.28496,745.0,idrost,Rovegno
H05972,44.54591,09.45004,1007.0,idrost,S. Stefano d'Aveto
H05976,44.51485,09.15454,769.0,idrost,Torriglia
H05979,44.44414,09.78420,762.0,idrost,Valdena centrale
H05985,44.44686,09.69847,495.0,idrost,Albareto
H05987,44.93711,09.43104,410.0,idrost,Arcello
H05990,44.49907,10.60570,550.0,idrost,Baiso
H05994,44.48097,09.24206,1116.0,idrost,Barbagelata
H06001,44.50358,09.99306,811.0,idrost,Berceto
H06018,44.49467,09.34576,848.0,idrost,Cabanne
H06023,44.52122,10.27554,649.0,idrost,Campora di Sasso
H06024,44.56588,10.46581,516.0,idrost,Canossa
H07349,44.32736,10.62179,630.0,idrost,Montefiorino
H08235,44.75489,09.38412,270.0,idrost,Bobbio
H08240,44.50745,09.62674,521.0,idrost,Bedonia
H08242,44.41878,09.68639,656.0,idrost,Montegroppo
H08246,44.64942,09.82105,451.0,idrost,Varsi
H08248,44.81901,09.99125,146.0,idrost,Salsomaggiore
H08249,44.43900,10.03352,902.0,idrost,Bosco centrale
H08250,44.47342,10.04745,618.0,idrost,Marra Centrale
H08254,44.31699,10.34493,900.0,idrost,Ligonchio centrale
H08255,44.23713,10.51633,1219.0,idrost,Piandelagotti
H08256,44.31957,10.82825,687.0,idrost,Pavullo nel Frignano
H08258,44.23211,10.76871,985.0,idrost,Sestola
H08259,44.43249,10.99243,456.0,idrost,Guiglia stazione agraria
H08262,44.83512,12.09774,2.0,idrost,Codigoro
H08263,44.15404,10.97729,352.0,idrost,Porretta Terme
H08264,44.22886,11.05590,256.0,idrost,Riola di Vergato
H08265,44.28779,11.11312,193.0,idrost,Vergato
H08266,44.27662,11.27352,600.0,idrost,Monzuno
H08269,44.47870,11.29836,286.0,idrost,Bologna San Luca
H08270,44.49988,11.34616,84.0,idrost,Bologna idrografico
H08282,44.49092,12.28387,3.0,idrost,Marina di Ravenna
H08284,44.05347,11.84197,240.0,idrost,Rocca San Casciano
H08286,43.87219,11.74718,1068.0,idrost,Campigna
H08289,43.89067,12.08637,325.0,idrost,diga di Quarto
H08293,43.93753,12.44649,680.0,idrost,S. Marino
H08296,43.95847,12.73940,5.0,idrost,Cattolica
H11255,44.75510,09.38369,272.0,idrtl9,Bobbio
H11257,44.47318,11.28243,65.0,idrtl9,Casalecchio chiusa
H11258,44.47563,11.28110,63.0,idrtl9,Casalecchio canale
H11263,44.05404,10.90557,620.0,idrtl9,Pracchia
H11264,44.94519,11.42552,21.0,idrtl9,Ficarolo
H11265,45.10179,09.34609,64.0,idrtl9,Spessa Po
H11267,44.71211,09.56966,436.0,idrtl9,Farini
H11268,44.48728,10.09950,544.0,idrtl9,Corniglio
H11269,45.04561,10.75911,29.0,idrtl9,Borgoforte
H11271,44.52437,10.35273,296.0,idrtl9,Compiano
H11272,44.90633,10.55893,30.0,idrtl9,Boretto
H11273,44.43329,10.65365,247.0,idrtl9,Lugo
H11274,44.74755,10.98734,38.0,idrtl9,Ponte Bacchello
H11275,44.35660,10.92266,226.0,idrtl9,Ponte Samone
H11276,44.72716,11.04508,32.0,idrtl9,Bomporto
H11277,44.64025,09.33012,462.0,idrtl9,Trebbia Valsigiara
H11278,45.06052,09.70554,55.0,idrtl9,Piacenza
H11279,44.40934,10.52302,367.0,idrtl9,Ponte Cavola
H11280,45.01486,11.29334,10.0,idrtl9,Sermide
H11281,44.88830,11.60807,8.0,idrtl9,Pontelagoscuro
H11283,45.12835,09.99484,45.0,idrtl9,Cremona SIAP
H11284,44.58855,10.96231,44.0,idrtl9,S. Donnino
H11285,44.85676,10.96490,32.0,idrtl9,Pioppa
